Experiment GCC Main Experiment - National Priorities -
Main experiment version 2 - with state priorities - 30 realizations per configuration .
Experiment started 2014-05-04 154654

######################################################
Experiment Defaults:
                          setNumOfIssues :,  	75
                 setNumOfRepresentatives :,  	100
                setSatisfactionThreshold :,  	0.675
Experiment Parameter Variations:
                 setUnaffiliatedFraction :,  	[0.05, 0.5]
                        setGreenFraction :,  	[0.5, 0.75, 1.0]
                      setStatePriorities :,  	[0, 5]
                       setIdeologyIssues :,  	[0, 5]
######################################################
*********************Job Settings*********************
                 setUnaffiliatedFraction :	,0.05
                        setGreenFraction :	,0.5
                      setStatePriorities :	,0
                       setIdeologyIssues :	,0
 timestamp, job ID, setUnaffiliatedFraction, setGreenFraction, setStatePriorities, setIdeologyIssues, proposals, laws count, provisions, satisfaction, total change, total votes
 2014-05-04 172138, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172154, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172210, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172226, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172242, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172258, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172314, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172330, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172346, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172402, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172418, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172434, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172450, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172506, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172522, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172538, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172554, 13,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
averages: ,                  0.5,                  0.5,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
standard deviations: ,                  0.5,                  0.5,                    0,                    0,0.00,0.00,0.00,0.0000,0.0000,0.0000
*********************Job Settings*********************
                 setUnaffiliatedFraction :	,0.5
                        setGreenFraction :	,0.5
                      setStatePriorities :	,0
                       setIdeologyIssues :	,5
 timestamp, job ID, setUnaffiliatedFraction, setGreenFraction, setStatePriorities, setIdeologyIssues, proposals, laws count, provisions, satisfaction, total change, total votes
 2014-05-04 172610, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172627, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172643, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172700, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172715, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172732, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172748, 14,                  0.5,                  0.5,                    0,                    5,200.00,1.00,4.00,0.6548,0.5000,55.0000
 2014-05-04 172804, 14,                  0.5,                  0.5,                    0,                    5,200.00,1.00,8.00,0.6476,0.0000,51.0000
 2014-05-04 172820, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172836, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172853, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172909, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172925, 14,                  0.5,                  0.5,                    0,                    5,200.00,1.00,3.00,0.6252,0.0000,51.0000
 2014-05-04 172941, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 172957, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173013, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173030, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173046, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173102, 14,                  0.5,                  0.5,                    0,                    5,200.00,1.00,1.00,0.5881,0.0000,55.0000
 2014-05-04 173118, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173134, 14,                  0.5,                  0.5,                    0,                    5,200.00,1.00,2.00,0.6640,0.0000,59.0000
 2014-05-04 173151, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173207, 14,                  0.5,                  0.5,                    0,                    5,200.00,1.00,4.00,0.6404,0.0000,51.0000
 2014-05-04 173223, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173239, 14,                  0.5,                  0.5,                    0,                    5,200.00,1.00,1.00,0.5606,0.0000,51.0000
 2014-05-04 173255, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173312, 14,                  0.5,                  0.5,                    0,                    5,200.00,1.00,4.00,0.6470,0.0000,53.0000
 2014-05-04 173328, 14,                  0.5,                  0.5,                    0,                    5,200.00,1.00,1.00,0.5925,0.0000,53.0000
 2014-05-04 173344, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173400, 14,                  0.5,                  0.5,                    0,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
averages: ,                  0.5,                  0.5,                    0,                    5,200.00,0.30,0.93,0.1873,0.0167,15.9667
standard deviations: ,                  0.5,                  0.5,                    0,                    5,0.00,0.46,1.84,0.2868,0.0898,24.4301
*********************Job Settings*********************
                 setUnaffiliatedFraction :	,0.5
                        setGreenFraction :	,0.5
                      setStatePriorities :	,5
                       setIdeologyIssues :	,0
 timestamp, job ID, setUnaffiliatedFraction, setGreenFraction, setStatePriorities, setIdeologyIssues, proposals, laws count, provisions, satisfaction, total change, total votes
 2014-05-04 173416, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173431, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173446, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173501, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173517, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173533, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173548, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173603, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173619, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173634, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173650, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173705, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173721, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173736, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173751, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173807, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173822, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173838, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173853, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173908, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173924, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173939, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 173954, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174009, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174026, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174041, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174057, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174112, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174127, 15,                  0.5,                  0.5,                    5,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174142, 15,                  0.5,                  0.5,                    5,                    0,200.00,1.00,4.00,0.5912,0.0000,51.0000
averages: ,                  0.5,                  0.5,                    5,                    0,200.00,0.03,0.13,0.0197,0.0000,1.7000
standard deviations: ,                  0.5,                  0.5,                    5,                    0,0.00,0.18,0.72,0.1061,0.0000,9.1548
*********************Job Settings*********************
                 setUnaffiliatedFraction :	,0.5
                        setGreenFraction :	,0.5
                      setStatePriorities :	,5
                       setIdeologyIssues :	,5
 timestamp, job ID, setUnaffiliatedFraction, setGreenFraction, setStatePriorities, setIdeologyIssues, proposals, laws count, provisions, satisfaction, total change, total votes
 2014-05-04 174158, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174214, 16,                  0.5,                  0.5,                    5,                    5,200.00,1.00,10.00,0.6678,0.0000,52.0000
 2014-05-04 174229, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174244, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174259, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174315, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174330, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174346, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174401, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174417, 16,                  0.5,                  0.5,                    5,                    5,200.00,1.00,2.00,0.6654,0.1250,52.0000
 2014-05-04 174433, 16,                  0.5,                  0.5,                    5,                    5,200.00,1.00,4.00,0.6488,0.1250,52.0000
 2014-05-04 174449, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174504, 16,                  0.5,                  0.5,                    5,                    5,200.00,1.00,6.00,0.6652,0.0000,56.0000
 2014-05-04 174519, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174535, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174551, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174606, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174621, 16,                  0.5,                  0.5,                    5,                    5,200.00,1.00,4.00,0.6437,0.0000,52.0000
 2014-05-04 174636, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174652, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174707, 16,                  0.5,                  0.5,                    5,                    5,200.00,1.00,8.00,0.6530,0.0000,51.0000
 2014-05-04 174722, 16,                  0.5,                  0.5,                    5,                    5,200.00,1.00,4.00,0.6397,0.0000,55.0000
 2014-05-04 174738, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174753, 16,                  0.5,                  0.5,                    5,                    5,200.00,1.00,5.00,0.6545,0.0000,56.0000
 2014-05-04 174809, 16,                  0.5,                  0.5,                    5,                    5,200.00,1.00,2.00,0.6170,0.0000,51.0000
 2014-05-04 174824, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174840, 16,                  0.5,                  0.5,                    5,                    5,200.00,2.00,10.00,0.6542,0.0312,111.0000
 2014-05-04 174855, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174911, 16,                  0.5,                  0.5,                    5,                    5,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174926, 16,                  0.5,                  0.5,                    5,                    5,200.00,1.00,4.00,0.6279,0.0000,53.0000
averages: ,                  0.5,                  0.5,                    5,                    5,200.00,0.40,1.97,0.2379,0.0094,21.3667
standard deviations: ,                  0.5,                  0.5,                    5,                    5,0.00,0.55,3.06,0.3128,0.0314,29.8602
*********************Job Settings*********************
                 setUnaffiliatedFraction :	,0.5
                        setGreenFraction :	,0.75
                      setStatePriorities :	,0
                       setIdeologyIssues :	,0
 timestamp, job ID, setUnaffiliatedFraction, setGreenFraction, setStatePriorities, setIdeologyIssues, proposals, laws count, provisions, satisfaction, total change, total votes
 2014-05-04 174941, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 174957, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175013, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175030, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175046, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175101, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175117, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175133, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175149, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175205, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175222, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175237, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175253, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175309, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175325, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175341, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175357, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175413, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175429, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175445, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175501, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175517, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175533, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175549, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175605, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175621, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175637, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175653, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175709, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
 2014-05-04 175725, 17,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
averages: ,                  0.5,                 0.75,                    0,                    0,200.00,0.00,0.00,0.0000,0.0000,0.0000
standard deviations: ,                  0.5,                 0.75,                    0,                    0,0.00,0.00,0.00,0.0000,0.0000,0.0000
*********************Job Settings*********************
                 setUnaffiliatedFraction :	,0.5
                        setGreenFraction :	,0.75
                      setStatePriorities :	,0
                       setIdeologyIssues :	,5
 timestamp, job ID, setUnaffiliatedFraction, setGreenFraction, setStatePriorities, setIdeologyIssues, proposals, laws count, provisions, satisfaction, total change, total votes
 2014-05-04 175741, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,12.00,0.6640,0.0000,157.0000
 2014-05-04 175757, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,4.00,0.6501,0.0000,171.0000
 2014-05-04 175813, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,5.00,0.6803,0.0000,172.0000
 2014-05-04 175829, 18,                  0.5,                 0.75,                    0,                    5,200.00,4.00,7.00,0.6690,0.0000,222.0000
 2014-05-04 175845, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,7.00,0.6584,0.0000,109.0000
 2014-05-04 175901, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,6.00,0.6604,0.3750,112.0000
 2014-05-04 175917, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,7.00,0.6425,0.0000,162.0000
 2014-05-04 175933, 18,                  0.5,                 0.75,                    0,                    5,200.00,4.00,8.00,0.6387,0.0000,215.0000
 2014-05-04 175949, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,5.00,0.6394,0.0000,112.0000
 2014-05-04 180005, 18,                  0.5,                 0.75,                    0,                    5,200.00,4.00,13.00,0.6605,0.0000,215.0000
 2014-05-04 180022, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,8.00,0.6432,0.0000,168.0000
 2014-05-04 180037, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,7.00,0.6430,0.0000,103.0000
 2014-05-04 180053, 18,                  0.5,                 0.75,                    0,                    5,200.00,4.00,13.00,0.6275,0.0000,210.0000
 2014-05-04 180109, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,11.00,0.6744,0.0000,166.0000
 2014-05-04 180125, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,5.00,0.6321,0.0000,107.0000
 2014-05-04 180141, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,8.00,0.6339,0.0000,157.0000
 2014-05-04 180157, 18,                  0.5,                 0.75,                    0,                    5,200.00,4.00,6.00,0.6600,0.0000,219.0000
 2014-05-04 180213, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,6.00,0.6307,0.3125,110.0000
 2014-05-04 180229, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,7.00,0.6639,0.0000,169.0000
 2014-05-04 180245, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,7.00,0.6726,0.0000,110.0000
 2014-05-04 180301, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,7.00,0.6743,0.0000,107.0000
 2014-05-04 180317, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,6.00,0.6540,0.0000,164.0000
 2014-05-04 180333, 18,                  0.5,                 0.75,                    0,                    5,200.00,1.00,2.00,0.6481,0.0000,61.0000
 2014-05-04 180349, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,8.00,0.6732,0.0000,108.0000
 2014-05-04 180406, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,7.00,0.6157,0.1250,110.0000
 2014-05-04 180421, 18,                  0.5,                 0.75,                    0,                    5,200.00,4.00,13.00,0.6561,0.0000,208.0000
 2014-05-04 180437, 18,                  0.5,                 0.75,                    0,                    5,200.00,5.00,8.00,0.6658,0.0000,275.0000
 2014-05-04 180453, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,8.00,0.6411,0.0833,166.0000
 2014-05-04 180509, 18,                  0.5,                 0.75,                    0,                    5,200.00,2.00,4.00,0.6813,0.0000,112.0000
 2014-05-04 180525, 18,                  0.5,                 0.75,                    0,                    5,200.00,3.00,8.00,0.6474,0.0000,166.0000
averages: ,                  0.5,                 0.75,                    0,                    5,200.00,2.83,7.43,0.6534,0.0299,154.7667
standard deviations: ,                  0.5,                 0.75,                    0,                    5,0.00,0.90,2.64,0.0167,0.0883,48.1399
*********************Job Settings*********************
                 setUnaffiliatedFraction :	,0.5
                        setGreenFraction :	,0.75
                      setStatePriorities :	,5
                       setIdeologyIssues :	,0
 timestamp, job ID, setUnaffiliatedFraction, setGreenFraction, setStatePriorities, setIdeologyIssues, proposals, laws count, provisions, satisfaction, total change, total votes
 2014-05-04 180541, 19,                  0.5,                 0.75,                    5,                    0,200.00,3.00,9.00,0.6449,0.0000,163.0000
 2014-05-04 180556, 19,                  0.5,                 0.75,                    5,                    0,200.00,4.00,11.00,0.6270,0.0000,216.0000
 2014-05-04 180611, 19,                  0.5,                 0.75,                    5,                    0,200.00,2.00,2.00,0.6350,0.0000,107.0000
 2014-05-04 180626, 19,                  0.5,                 0.75,                    5,                    0,200.00,2.00,4.00,0.6546,0.0000,114.0000
 2014-05-04 180642, 19,                  0.5,                 0.75,                    5,                    0,200.00,4.00,12.00,0.6168,0.0156,211.0000
 2014-05-04 180657, 19,                  0.5,                 0.75,                    5,                    0,200.00,1.00,1.00,0.6481,0.0000,56.0000
 2014-05-04 180712, 19,                  0.5,                 0.75,                    5,                    0,200.00,1.00,6.00,0.6138,0.0000,51.0000
 2014-05-04 180727, 19,                  0.5,                 0.75,                    5,                    0,200.00,4.00,5.00,0.6518,0.0000,223.0000
 2014-05-04 180742, 19,                  0.5,                 0.75,                    5,                    0,200.00,3.00,4.00,0.6274,0.0000,163.0000
 2014-05-04 180757, 19,                  0.5,                 0.75,                    5,                    0,200.00,4.00,10.00,0.6331,0.0625,222.0000
 2014-05-04 180813, 19,                  0.5,                 0.75,                    5,                    0,200.00,3.00,5.00,0.6112,0.0000,158.0000
 2014-05-04 180828, 19,                  0.5,                 0.75,                    5,                    0,200.00,4.00,8.00,0.6262,0.0000,217.0000
 2014-05-04 180843, 19,                  0.5,                 0.75,                    5,                    0,200.00,4.00,6.00,0.6405,0.0000,219.0000
 2014-05-04 180858, 19,                  0.5,                 0.75,                    5,                    0,200.00,2.00,3.00,0.6384,0.0000,114.0000
 2014-05-04 180914, 19,                  0.5,                 0.75,                    5,                    0,200.00,2.00,6.00,0.6382,0.0000,103.0000
 2014-05-04 180929, 19,                  0.5,                 0.75,                    5,                    0,200.00,2.00,8.00,0.6264,0.0000,109.0000
 2014-05-04 180944, 19,                  0.5,                 0.75,                    5,                    0,200.00,1.00,6.00,0.6462,0.0000,52.0000
 2014-05-04 180959, 19,                  0.5,                 0.75,                    5,                    0,200.00,2.00,4.00,0.6447,0.0000,107.0000
 2014-05-04 181014, 19,                  0.5,                 0.75,                    5,                    0,200.00,2.00,6.00,0.6292,0.0000,108.0000
 2014-05-04 181029, 19,                  0.5,                 0.75,                    5,                    0,200.00,3.00,9.00,0.6331,0.0000,162.0000
 2014-05-04 181044, 19,                  0.5,                 0.75,                    5,                    0,200.00,3.00,4.00,0.6291,0.0000,174.0000
 2014-05-04 181059, 19,                  0.5,                 0.75,                    5,                    0,200.00,1.00,2.00,0.6348,0.0000,54.0000
 2014-05-04 181115, 19,                  0.5,                 0.75,                    5,                    0,200.00,3.00,3.00,0.6453,0.0000,171.0000
 2014-05-04 181130, 19,                  0.5,                 0.75,                    5,                    0,200.00,3.00,14.00,0.6136,0.0000,159.0000
 2014-05-04 181145, 19,                  0.5,                 0.75,                    5,                    0,200.00,3.00,3.00,0.6403,0.0000,165.0000
 2014-05-04 181200, 19,                  0.5,                 0.75,                    5,                    0,200.00,2.00,11.00,0.6170,0.0000,103.0000
 2014-05-04 181215, 19,                  0.5,                 0.75,                    5,                    0,200.00,1.00,2.00,0.6090,0.0000,52.0000
 2014-05-04 181230, 19,                  0.5,                 0.75,                    5,                    0,200.00,4.00,9.00,0.6311,0.0000,215.0000
 2014-05-04 181245, 19,                  0.5,                 0.75,                    5,                    0,200.00,3.00,7.00,0.6168,0.0000,164.0000
 2014-05-04 181300, 19,                  0.5,                 0.75,                    5,                    0,200.00,2.00,6.00,0.6251,0.0000,103.0000
